2026-02-03 00:06:47.344910 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.0.139', 'destination_ip': '10.10.180.254', 'port': 18709, 'protocol': 'UDP'} 
2026-02-03 00:07:58.926560 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.193.181', 'destination_ip': '10.10.232.190', 'port': 31271, 'protocol': 'UDP'} 
2026-02-03 00:07:59.585194 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.235.107', 'destination_ip': '10.10.196.24', 'port': 35320, 'protocol': 'TCP'} 
2026-02-03 00:07:59.931032 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.170.181', 'destination_ip': '10.10.60.72', 'port': 50086, 'protocol': 'UDP'} 
2026-02-03 00:08:00.588338 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.69.81', 'destination_ip': '10.10.39.143', 'port': 3776, 'protocol': 'TCP'} 
2026-02-03 00:08:00.934293 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.183.154', 'destination_ip': '10.10.108.23', 'port': 49382, 'protocol': 'UDP'} 
2026-02-03 00:08:01.590774 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.169.163', 'destination_ip': '10.10.83.57', 'port': 23527, 'protocol': 'TCP'} 
2026-02-03 00:08:01.936583 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.125.200', 'destination_ip': '10.10.134.157', 'port': 51545, 'protocol': 'TCP'} 
2026-02-03 00:08:02.593213 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.7.150', 'destination_ip': '10.10.132.189', 'port': 44419, 'protocol': 'ICMP'} 
2026-02-03 00:08:02.938540 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.158.168', 'destination_ip': '10.10.144.225', 'port': 55874, 'protocol': 'TCP'} 
2026-02-03 00:08:03.598692 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.130.71', 'destination_ip': '10.10.156.17', 'port': 23906, 'protocol': 'ICMP'} 
2026-02-03 00:08:03.940200 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.237.42', 'destination_ip': '10.10.130.89', 'port': 62016, 'protocol': 'TCP'} 
2026-02-03 00:08:04.601268 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.222.225', 'destination_ip': '10.10.57.251', 'port': 7761, 'protocol': 'TCP'} 
2026-02-03 00:08:04.944478 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.22.99', 'destination_ip': '10.10.193.124', 'port': 13670, 'protocol': 'TCP'} 
2026-02-03 00:08:05.603628 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.129.194', 'destination_ip': '10.10.112.228', 'port': 7135, 'protocol': 'UDP'} 
2026-02-03 00:08:05.947222 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.192.22', 'destination_ip': '10.10.164.83', 'port': 46745, 'protocol': 'TCP'} 
2026-02-03 00:08:06.605817 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.58.6', 'destination_ip': '10.10.245.173', 'port': 3512, 'protocol': 'ICMP'} 
2026-02-03 00:08:06.948341 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.160.168', 'destination_ip': '10.10.164.107', 'port': 45504, 'protocol': 'ICMP'} 
2026-02-03 00:08:07.607829 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.192.83', 'destination_ip': '10.10.50.9', 'port': 26077, 'protocol': 'UDP'} 
2026-02-03 00:08:07.950328 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.121.167', 'destination_ip': '10.10.136.89', 'port': 13154, 'protocol': 'TCP'} 
2026-02-03 00:08:08.609892 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.78.31', 'destination_ip': '10.10.190.227', 'port': 8550, 'protocol': 'ICMP'} 
2026-02-03 00:08:08.951882 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.163.130', 'destination_ip': '10.10.27.68', 'port': 15747, 'protocol': 'TCP'} 
2026-02-03 00:08:09.613298 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.247.238', 'destination_ip': '10.10.6.223', 'port': 20726, 'protocol': 'TCP'} 
2026-02-03 00:08:09.952748 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.227.171', 'destination_ip': '10.10.142.112', 'port': 54689, 'protocol': 'UDP'} 
2026-02-03 00:08:10.614740 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.243.153', 'destination_ip': '10.10.254.173', 'port': 42991, 'protocol': 'UDP'} 
2026-02-03 00:08:10.953793 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.163.134', 'destination_ip': '10.10.17.44', 'port': 31848, 'protocol': 'UDP'} 
2026-02-03 00:08:11.616730 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.215.43', 'destination_ip': '10.10.198.243', 'port': 7005, 'protocol': 'ICMP'} 
2026-02-03 00:08:11.955420 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.126.120', 'destination_ip': '10.10.137.230', 'port': 9455, 'protocol': 'ICMP'} 
2026-02-03 00:08:12.618444 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.185.92', 'destination_ip': '10.10.249.187', 'port': 16357, 'protocol': 'UDP'} 
2026-02-03 00:08:12.957391 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.203.36', 'destination_ip': '10.10.19.42', 'port': 1197, 'protocol': 'ICMP'} 
2026-02-03 00:08:13.619474 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.128.132', 'destination_ip': '10.10.160.244', 'port': 41787, 'protocol': 'ICMP'} 
2026-02-03 00:08:13.958841 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.122.174', 'destination_ip': '10.10.100.121', 'port': 52678, 'protocol': 'TCP'} 
2026-02-03 00:08:14.622054 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.158.13', 'destination_ip': '10.10.181.152', 'port': 29523, 'protocol': 'TCP'} 
2026-02-03 00:08:14.960951 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.33.246', 'destination_ip': '10.10.102.116', 'port': 2045, 'protocol': 'TCP'} 
2026-02-03 00:08:15.623866 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.30.173', 'destination_ip': '10.10.116.155', 'port': 24207, 'protocol': 'UDP'} 
2026-02-03 00:08:15.963850 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.85.132', 'destination_ip': '10.10.29.114', 'port': 46715, 'protocol': 'ICMP'} 
2026-02-03 00:08:16.625819 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.117.189', 'destination_ip': '10.10.186.173', 'port': 29852, 'protocol': 'UDP'} 
2026-02-03 00:08:16.965884 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.110.9', 'destination_ip': '10.10.146.41', 'port': 26281, 'protocol': 'UDP'} 
2026-02-03 00:08:17.627560 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.25.254', 'destination_ip': '10.10.37.91', 'port': 59667, 'protocol': 'UDP'} 
2026-02-03 00:08:17.968587 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.6.95', 'destination_ip': '10.10.87.160', 'port': 34861, 'protocol': 'ICMP'} 
2026-02-03 00:08:18.630510 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.187.47', 'destination_ip': '10.10.114.5', 'port': 27788, 'protocol': 'TCP'} 
2026-02-03 00:08:18.972068 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.162.174', 'destination_ip': '10.10.112.17', 'port': 28114, 'protocol': 'ICMP'} 
2026-02-03 00:08:19.543322 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.198.139', 'destination_ip': '10.10.11.184', 'port': 51699, 'protocol': 'ICMP'} 
2026-02-03 00:08:19.631949 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.120.110', 'destination_ip': '10.10.51.20', 'port': 65140, 'protocol': 'TCP'} 
2026-02-03 00:08:19.939405 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.9.146', 'destination_ip': '10.10.183.117', 'port': 26173, 'protocol': 'TCP'} 
2026-02-03 00:08:19.973315 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.57.42', 'destination_ip': '10.10.36.233', 'port': 45430, 'protocol': 'ICMP'} 
2026-02-03 00:08:20.545077 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.200.143', 'destination_ip': '10.10.115.95', 'port': 18342, 'protocol': 'UDP'} 
2026-02-03 00:08:20.633317 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.88.217', 'destination_ip': '10.10.74.171', 'port': 3894, 'protocol': 'TCP'} 
2026-02-03 00:08:20.941321 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.65.111', 'destination_ip': '10.10.103.62', 'port': 24655, 'protocol': 'UDP'} 
2026-02-03 00:08:20.974839 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.141.209', 'destination_ip': '10.10.172.108', 'port': 30159, 'protocol': 'ICMP'} 
2026-02-03 00:08:21.549573 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.226.74', 'destination_ip': '10.10.117.81', 'port': 33916, 'protocol': 'TCP'} 
2026-02-03 00:08:21.634200 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.33.61', 'destination_ip': '10.10.57.207', 'port': 21679, 'protocol': 'UDP'} 
2026-02-03 00:08:21.942644 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.209.56', 'destination_ip': '10.10.20.235', 'port': 62364, 'protocol': 'ICMP'} 
2026-02-03 00:08:21.979622 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.112.162', 'destination_ip': '10.10.15.155', 'port': 20638, 'protocol': 'UDP'} 
2026-02-03 00:08:22.552097 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.26.117', 'destination_ip': '10.10.167.29', 'port': 3035, 'protocol': 'TCP'} 
2026-02-03 00:08:22.636768 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.17.22', 'destination_ip': '10.10.80.14', 'port': 35827, 'protocol': 'ICMP'} 
2026-02-03 00:08:22.947257 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.197.14', 'destination_ip': '10.10.7.201', 'port': 22130, 'protocol': 'TCP'} 
2026-02-03 00:08:22.987210 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.39.182', 'destination_ip': '10.10.41.168', 'port': 9997, 'protocol': 'UDP'} 
2026-02-03 00:08:23.557988 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.4.114', 'destination_ip': '10.10.115.8', 'port': 24425, 'protocol': 'TCP'} 
2026-02-03 00:08:23.639039 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.94.121', 'destination_ip': '10.10.82.41', 'port': 18786, 'protocol': 'ICMP'} 
2026-02-03 00:08:23.959869 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.107.53', 'destination_ip': '10.10.149.231', 'port': 38027, 'protocol': 'ICMP'} 
2026-02-03 00:08:23.994922 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.216.91', 'destination_ip': '10.10.212.71', 'port': 5916, 'protocol': 'UDP'} 
2026-02-03 00:08:24.561571 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.185.65', 'destination_ip': '10.10.55.8', 'port': 7400, 'protocol': 'TCP'} 
2026-02-03 00:08:24.643451 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.225.215', 'destination_ip': '10.10.187.2', 'port': 21330, 'protocol': 'UDP'} 
2026-02-03 00:08:24.962373 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.229.26', 'destination_ip': '10.10.28.192', 'port': 27909, 'protocol': 'UDP'} 
2026-02-03 00:08:24.998435 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.93.126', 'destination_ip': '10.10.60.172', 'port': 1594, 'protocol': 'TCP'} 
2026-02-03 00:08:25.564754 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.209.219', 'destination_ip': '10.10.130.199', 'port': 30795, 'protocol': 'TCP'} 
2026-02-03 00:08:25.647019 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.198.212', 'destination_ip': '10.10.180.119', 'port': 53762, 'protocol': 'TCP'} 
2026-02-03 00:08:25.965546 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.97.231', 'destination_ip': '10.10.3.219', 'port': 27404, 'protocol': 'UDP'} 
2026-02-03 00:08:26.002511 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.193.35', 'destination_ip': '10.10.44.46', 'port': 2954, 'protocol': 'UDP'} 
2026-02-03 00:08:26.570044 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.116.87', 'destination_ip': '10.10.111.148', 'port': 62331, 'protocol': 'TCP'} 
2026-02-03 00:08:26.649730 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.56.79', 'destination_ip': '10.10.242.114', 'port': 63485, 'protocol': 'UDP'} 
2026-02-03 00:08:26.969768 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.18.74', 'destination_ip': '10.10.117.107', 'port': 53065, 'protocol': 'TCP'} 
2026-02-03 00:08:27.007706 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.187.216', 'destination_ip': '10.10.253.248', 'port': 16878, 'protocol': 'ICMP'} 
2026-02-03 00:08:27.576000 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.35.166', 'destination_ip': '10.10.198.196', 'port': 32981, 'protocol': 'UDP'} 
2026-02-03 00:08:27.655248 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.246.8', 'destination_ip': '10.10.8.72', 'port': 61129, 'protocol': 'ICMP'} 
2026-02-03 00:08:27.976693 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.176.177', 'destination_ip': '10.10.207.102', 'port': 64407, 'protocol': 'ICMP'} 
2026-02-03 00:08:28.017158 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.66.115', 'destination_ip': '10.10.88.28', 'port': 10777, 'protocol': 'UDP'} 
2026-02-03 00:08:28.577937 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.68.186', 'destination_ip': '10.10.75.126', 'port': 1126, 'protocol': 'UDP'} 
2026-02-03 00:08:28.659032 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.98.4', 'destination_ip': '10.10.91.94', 'port': 13677, 'protocol': 'UDP'} 
2026-02-03 00:08:28.986581 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.191.82', 'destination_ip': '10.10.207.112', 'port': 63325, 'protocol': 'ICMP'} 
2026-02-03 00:08:29.022405 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.137.228', 'destination_ip': '10.10.58.161', 'port': 5058, 'protocol': 'UDP'} 
2026-02-03 00:08:29.583860 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.73.172', 'destination_ip': '10.10.42.184', 'port': 51259, 'protocol': 'UDP'} 
2026-02-03 00:08:29.665194 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.11.158', 'destination_ip': '10.10.226.187', 'port': 15591, 'protocol': 'ICMP'} 
2026-02-03 00:08:29.991205 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.77.119', 'destination_ip': '10.10.107.141', 'port': 3891, 'protocol': 'ICMP'} 
2026-02-03 00:08:30.032374 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.90.88', 'destination_ip': '10.10.80.44', 'port': 42849, 'protocol': 'UDP'} 
2026-02-03 00:08:30.585961 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.73.63', 'destination_ip': '10.10.68.114', 'port': 52708, 'protocol': 'ICMP'} 
2026-02-03 00:08:30.670162 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.239.115', 'destination_ip': '10.10.169.249', 'port': 30828, 'protocol': 'TCP'} 
2026-02-03 00:08:30.998340 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.0.59', 'destination_ip': '10.10.84.187', 'port': 5975, 'protocol': 'TCP'} 
2026-02-03 00:08:31.037070 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.66.6', 'destination_ip': '10.10.64.11', 'port': 15277, 'protocol': 'TCP'} 
2026-02-03 00:08:31.592062 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.151.213', 'destination_ip': '10.10.15.29', 'port': 18387, 'protocol': 'ICMP'} 
2026-02-03 00:08:31.674055 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.55.90', 'destination_ip': '10.10.178.121', 'port': 36385, 'protocol': 'ICMP'} 
2026-02-03 00:08:32.004303 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.104.154', 'destination_ip': '10.10.215.53', 'port': 12878, 'protocol': 'UDP'} 
2026-02-03 00:08:32.041396 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.57.45', 'destination_ip': '10.10.67.85', 'port': 51323, 'protocol': 'ICMP'} 
2026-02-03 00:08:32.595529 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.148.4', 'destination_ip': '10.10.140.178', 'port': 3581, 'protocol': 'ICMP'} 
2026-02-03 00:08:32.677241 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.82.175', 'destination_ip': '10.10.197.102', 'port': 7736, 'protocol': 'TCP'} 
2026-02-03 00:08:33.009657 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.195.171', 'destination_ip': '10.10.182.175', 'port': 39328, 'protocol': 'ICMP'} 
2026-02-03 00:08:33.045996 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.183.246', 'destination_ip': '10.10.142.179', 'port': 37015, 'protocol': 'ICMP'} 
2026-02-03 00:08:33.600524 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.16.15', 'destination_ip': '10.10.222.59', 'port': 19582, 'protocol': 'TCP'} 
2026-02-03 00:08:33.681276 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.235.195', 'destination_ip': '10.10.126.14', 'port': 43414, 'protocol': 'UDP'} 
2026-02-03 00:08:34.015140 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.145.116', 'destination_ip': '10.10.139.229', 'port': 46686, 'protocol': 'ICMP'} 
2026-02-03 00:08:34.052354 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.219.143', 'destination_ip': '10.10.56.33', 'port': 8522, 'protocol': 'TCP'} 
2026-02-03 00:08:34.608524 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.190.93', 'destination_ip': '10.10.125.63', 'port': 44479, 'protocol': 'TCP'} 
2026-02-03 00:08:34.685592 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.230.99', 'destination_ip': '10.10.161.78', 'port': 9887, 'protocol': 'UDP'} 
2026-02-03 00:08:35.019809 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.117.122', 'destination_ip': '10.10.122.34', 'port': 54973, 'protocol': 'UDP'} 
2026-02-03 00:08:35.058589 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.112.59', 'destination_ip': '10.10.53.196', 'port': 23531, 'protocol': 'TCP'} 
2026-02-03 00:08:35.610903 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.234.136', 'destination_ip': '10.10.202.252', 'port': 27202, 'protocol': 'ICMP'} 
2026-02-03 00:08:35.688433 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.3.6', 'destination_ip': '10.10.157.222', 'port': 13777, 'protocol': 'ICMP'} 
2026-02-03 00:08:36.022827 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.70.120', 'destination_ip': '10.10.31.30', 'port': 34531, 'protocol': 'UDP'} 
2026-02-03 00:08:36.063003 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.66.117', 'destination_ip': '10.10.231.91', 'port': 4773, 'protocol': 'TCP'} 
2026-02-03 00:08:36.613994 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.198.150', 'destination_ip': '10.10.33.209', 'port': 54227, 'protocol': 'TCP'} 
2026-02-03 00:08:36.691548 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.172.149', 'destination_ip': '10.10.140.211', 'port': 2715, 'protocol': 'ICMP'} 
2026-02-03 00:08:37.030835 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.83.40', 'destination_ip': '10.10.65.140', 'port': 18177, 'protocol': 'ICMP'} 
2026-02-03 00:08:37.069841 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.151.162', 'destination_ip': '10.10.235.10', 'port': 14202, 'protocol': 'TCP'} 
2026-02-03 00:08:37.618498 -Reasopm : Blocked_protocol : UDP - Packet :{'source_ip': '192.168.130.28', 'destination_ip': '10.10.60.38', 'port': 9700, 'protocol': 'UDP'} 
2026-02-03 00:08:37.699707 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.231.112', 'destination_ip': '10.10.97.102', 'port': 37912, 'protocol': 'ICMP'} 
2026-02-03 00:08:38.037372 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.80.156', 'destination_ip': '10.10.228.111', 'port': 58152, 'protocol': 'ICMP'} 
2026-02-03 00:08:38.076237 -Reasopm : Blocked_protocol : TCP - Packet :{'source_ip': '192.168.183.179', 'destination_ip': '10.10.194.95', 'port': 21579, 'protocol': 'TCP'} 
2026-02-03 00:08:38.621554 -Reasopm : Blocked_protocol : ICMP - Packet :{'source_ip': '192.168.68.124', 'destination_ip': '10.10.12.42', 'port': 1237, 'protocol': 'ICMP'} 
